amt,gender,city_pop,is_fraud,age,trans_month,trans_year,latitudinal_distance,longitudinal_distance,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
74.46,1,276002,0,40.0,6,2019,0.961,0.247,0,1,0,0,0,0,0,0,0,0,0,0,0
1.12,0,73,0,85.0,3,2020,0.682,0.917,0,0,0,0,0,1,0,0,0,0,0,0,0
77.74,1,737,0,32.0,7,2019,0.826,0.122,0,0,0,0,0,1,0,0,0,0,0,0,0
72.92,0,136,0,19.0,2,2020,0.98,0.193,0,0,0,0,0,0,0,0,0,1,0,0,0
118.11,1,123,0,46.0,3,2019,0.658,0.061,0,0,0,0,0,0,0,0,0,0,0,1,0
197.19,0,302,0,46.0,5,2019,0.712,0.262,1,0,0,0,0,0,0,0,0,0,0,0,0
4.72,1,3996,0,41.0,4,2019,0.68,0.525,0,0,0,0,0,0,0,0,1,0,0,0,0
63.91,1,60,0,78.0,4,2020,0.398,0.406,0,0,0,0,0,1,0,0,0,0,0,0,0
23.14,0,4074,0,43.0,9,2019,0.896,0.024,0,0,0,0,0,0,0,0,0,0,1,0,0
41.35,1,3395,0,41.0,2,2020,0.734,0.879,0,0,0,0,0,0,0,0,0,0,0,0,0
150.59,1,626,0,58.0,7,2019,0.133,0.427,0,0,0,1,0,0,0,0,0,0,0,0,0
16.19,0,8007,0,79.0,10,2019,0.226,0.181,0,0,0,0,0,1,0,0,0,0,0,0,0
56.92,0,11256,0,46.0,9,2019,0.496,0.973,0,0,0,0,0,1,0,0,0,0,0,0,0
154.28,1,2135,0,58.0,12,2019,0.133,0.485,0,0,0,1,0,0,0,0,0,0,0,0,0
5.25,0,525713,0,26.0,2,2019,0.544,0.709,0,0,0,0,0,0,0,0,0,0,0,1,0
7.65,0,355,0,64.0,4,2020,0.68,0.835,0,0,0,0,0,0,0,0,1,0,0,0,0
36.85,0,378909,0,42.0,1,2020,0.124,0.784,0,0,1,0,0,0,0,0,0,0,0,0,0
5.3,0,320,0,58.0,8,2019,0.719,0.457,0,0,0,0,0,0,0,1,0,0,0,0,0
63.2,1,895,0,20.0,12,2019,0.816,0.424,0,0,0,0,0,0,0,0,0,0,0,0,0
53.9,0,1075,0,23.0,4,2020,0.393,0.885,0,1,0,0,0,0,0,0,0,0,0,0,0
61.26,0,4913,0,53.0,12,2019,0.191,0.792,0,0,0,0,1,0,0,0,0,0,0,0,0
86.81,1,370,0,58.0,4,2020,0.751,0.803,0,1,0,0,0,0,0,0,0,0,0,0,0
33.0,1,5619,0,60.0,7,2019,0.056,0.062,0,0,0,0,0,0,0,0,0,1,0,0,0
2.04,0,571,0,88.0,11,2019,0.36,0.498,0,0,0,0,1,0,0,0,0,0,0,0,0
90.48,0,136,0,20.0,6,2020,0.349,0.804,0,0,0,0,0,0,0,0,0,1,0,0,0
41.16,1,3766,0,35.0,9,2019,0.903,0.071,0,0,0,1,0,0,0,0,0,0,0,0,0
18.81,1,1126,0,64.0,7,2019,0.302,0.143,0,0,0,0,1,0,0,0,0,0,0,0,0
101.72,0,1022298,0,52.0,12,2019,0.398,0.543,1,0,0,0,0,0,0,0,0,0,0,0,0
368.0,0,4575,0,28.0,3,2020,0.544,0.276,0,0,0,0,0,0,0,0,0,0,0,1,0
62.33,1,276896,0,22.0,10,2019,0.465,0.799,0,0,0,1,0,0,0,0,0,0,0,0,0
1.56,0,1847,0,31.0,1,2020,0.341,0.876,1,0,0,0,0,0,0,0,0,0,0,0,0
46.19,1,3766,0,35.0,10,2019,0.869,0.703,0,0,0,1,0,0,0,0,0,0,0,0,0
127.48,0,139,0,65.0,5,2019,0.948,0.976,0,0,0,1,0,0,0,0,0,0,0,0,0
46.02,0,427,0,68.0,11,2019,0.02,0.063,0,1,0,0,0,0,0,0,0,0,0,0,0
50.7,0,427,0,68.0,10,2019,0.116,0.668,0,1,0,0,0,0,0,0,0,0,0,0,0
51.68,0,606,0,30.0,1,2019,0.849,0.978,0,0,0,0,0,0,0,0,0,0,0,0,0
66.77,1,348,0,74.0,9,2019,0.865,0.376,0,0,0,0,0,0,0,0,0,0,0,0,0
48.31,1,653,0,53.0,9,2019,0.558,0.351,1,0,0,0,0,0,0,0,0,0,0,0,0
68.6,0,70,0,63.0,9,2019,0.494,0.277,0,0,0,0,0,0,0,0,0,0,1,0,0
8.63,1,18408,0,47.0,5,2020,0.036,0.869,0,0,0,0,0,0,0,0,0,0,1,0,0
47.3,0,413574,0,50.0,6,2019,0.739,0.109,0,1,0,0,0,0,0,0,0,0,0,0,0
77.92,1,1507,0,26.0,4,2020,0.865,0.093,0,0,0,0,0,0,0,0,0,1,0,0,0
2.69,1,2258,0,82.0,9,2019,0.629,0.98,0,0,0,0,0,0,0,0,0,0,0,1,0
102.89,0,350,0,65.0,4,2020,0.364,0.282,0,0,0,0,0,0,0,0,0,0,0,1,0
8.44,1,128715,0,23.0,5,2019,0.869,0.939,0,0,0,0,0,0,0,0,0,0,1,0,0
95.98,1,1988,0,41.0,12,2019,0.194,0.29,0,0,0,0,0,0,0,1,0,0,0,0,0
153.0,0,2408,0,22.0,1,2020,0.832,0.87,0,0,0,0,0,0,0,0,0,1,0,0,0
183.34,0,1526206,0,34.0,12,2019,0.597,0.503,0,0,0,0,0,1,0,0,0,0,0,0,0
7.62,0,215,0,51.0,2,2020,0.041,0.716,0,0,0,0,0,0,0,0,0,0,0,0,1
128.7,1,407,0,40.0,4,2019,0.003,0.719,0,0,0,0,0,0,0,0,0,0,0,1,0
1.73,1,1966,0,71.0,8,2019,0.255,0.77,0,0,0,0,0,0,0,0,0,1,0,0,0
59.71,1,99,0,33.0,2,2020,0.059,0.398,1,0,0,0,0,0,0,0,0,0,0,0,0
7.53,1,33804,0,28.0,3,2019,0.157,0.96,0,0,0,0,0,0,0,0,1,0,0,0,0
23.78,0,2526,0,49.0,2,2020,0.171,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0
6.53,1,7692,0,32.0,1,2019,0.67,0.388,0,0,0,0,0,0,0,0,0,0,1,0,0
27.37,0,413574,0,48.0,4,2020,0.24,0.109,0,0,0,0,0,0,0,0,0,0,0,0,0
17.5,0,2401,0,47.0,5,2019,0.094,0.985,0,0,0,0,0,0,1,0,0,0,0,0,0
88.11,0,2148,0,66.0,6,2019,0.083,0.344,0,1,0,0,0,0,0,0,0,0,0,0,0
107.2,0,230,0,22.0,5,2020,0.282,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0
77.95,1,104396,0,69.0,5,2020,0.461,0.592,0,0,0,1,0,0,0,0,0,0,0,0,0
123.84,0,973849,0,63.0,4,2019,0.557,0.508,0,0,0,0,0,0,1,0,0,0,0,0,0
74.3,0,606,0,21.0,4,2019,0.59,0.645,0,0,0,1,0,0,0,0,0,0,0,0,0
109.58,0,1089,0,48.0,11,2019,0.373,0.811,0,1,0,0,0,0,0,0,0,0,0,0,0
1.74,1,4159,0,21.0,10,2019,0.357,0.975,1,0,0,0,0,0,0,0,0,0,0,0,0
10.27,0,3994,0,82.0,8,2019,0.618,0.522,0,0,0,0,0,1,0,0,0,0,0,0,0
42.53,0,753116,0,48.0,2,2020,0.417,0.067,0,0,0,0,1,0,0,0,0,0,0,0,0
191.31,0,34496,0,49.0,11,2019,0.533,0.34,0,0,0,1,0,0,0,0,0,0,0,0,0
83.87,1,4677,0,64.0,10,2019,0.273,0.182,0,0,0,0,0,0,0,0,0,0,0,1,0
71.16,1,470,0,55.0,5,2020,0.165,0.26,0,1,0,0,0,0,0,0,0,0,0,0,0
64.48,1,4664,0,54.0,9,2019,0.801,0.579,1,0,0,0,0,0,0,0,0,0,0,0,0
81.58,1,19054,0,43.0,12,2019,0.607,0.03,0,1,0,0,0,0,0,0,0,0,0,0,0
6.64,0,24645,0,52.0,3,2019,0.443,0.628,0,0,0,0,0,0,0,0,1,0,0,0,0
4.14,0,1725,0,44.0,4,2019,0.142,0.722,0,0,0,0,0,0,0,0,0,0,0,0,0
111.61,0,331,0,69.0,12,2019,0.914,0.771,0,0,0,1,0,0,0,0,0,0,0,0,0
9.33,0,2644,0,35.0,4,2019,0.885,0.977,0,0,0,0,0,0,0,0,0,0,1,0,0
94.29,1,970,0,25.0,8,2019,0.709,0.015,0,0,0,0,0,0,0,0,0,0,1,0,0
56.13,0,78968,0,51.0,1,2020,0.707,0.189,0,1,0,0,0,0,0,0,0,0,0,0,0
21.17,0,69,0,27.0,4,2019,0.668,0.036,0,0,0,0,0,0,0,1,0,0,0,0,0
106.36,0,1271,0,61.0,9,2019,0.047,0.59,0,0,0,1,0,0,0,0,0,0,0,0,0
4.49,0,1420,0,54.0,2,2020,0.003,0.649,0,0,0,0,0,0,0,0,0,0,0,1,0
101.81,0,77,0,29.0,6,2019,0.726,0.02,0,0,0,0,0,1,0,0,0,0,0,0,0
48.56,0,217,0,29.0,2,2019,0.601,0.201,0,0,0,0,0,0,0,1,0,0,0,0,0
30.55,0,46,0,32.0,9,2019,0.011,0.542,0,0,0,0,0,1,0,0,0,0,0,0,0
78.44,0,4056,0,28.0,6,2019,0.94,0.841,0,1,0,0,0,0,0,0,0,0,0,0,0
52.04,0,2408,0,22.0,8,2019,0.575,0.978,0,0,1,0,0,0,0,0,0,0,0,0,0
64.05,1,218,0,23.0,7,2019,0.231,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0
164.72,0,3688,0,32.0,5,2020,0.7,0.129,0,0,0,1,0,0,0,0,0,0,0,0,0
37.64,1,2258,0,83.0,4,2020,0.552,0.823,0,0,0,0,0,0,0,1,0,0,0,0,0
54.49,1,95015,0,73.0,12,2019,0.159,0.992,0,0,0,0,0,0,0,0,0,0,0,0,0
74.71,0,5778,0,67.0,4,2020,0.897,0.409,0,1,0,0,0,0,0,0,0,0,0,0,0
202.46,1,23727,0,37.0,9,2019,0.875,0.092,0,0,0,0,0,0,0,0,1,0,0,0,0
96.88,0,1563,0,41.0,2,2020,0.932,0.083,0,0,0,1,0,0,0,0,0,0,0,0,0
7.32,1,3402,0,91.0,4,2019,0.013,0.188,0,0,0,0,0,0,0,0,0,0,0,1,0
58.31,0,69,0,28.0,3,2020,0.728,0.127,0,0,0,0,0,0,0,1,0,0,0,0,0
93.47,0,190,0,49.0,12,2019,0.258,0.765,0,1,0,0,0,0,0,0,0,0,0,0,0
58.83,0,973849,0,63.0,3,2019,0.793,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0
82.55,1,21902,0,43.0,3,2020,0.183,0.717,0,0,0,0,0,1,0,0,0,0,0,0,0
6.41,0,263,0,63.0,2,2020,0.081,0.401,0,0,0,0,0,0,0,0,0,0,1,0,0
115.07,1,35439,0,35.0,6,2020,0.505,0.12,0,0,0,0,0,0,0,0,1,0,0,0,0
9.49,0,1577385,0,58.0,4,2020,0.309,0.128,0,0,0,0,0,0,0,0,0,0,0,1,0
93.33,0,1288,0,83.0,8,2019,0.761,0.167,0,1,0,0,0,0,0,0,0,0,0,0,0
16.75,1,450,0,73.0,9,2019,0.586,0.938,0,0,0,0,0,0,1,0,0,0,0,0,0
379.56,0,149,0,41.0,7,2019,0.386,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1
3.73,0,641349,0,53.0,3,2020,0.744,0.989,0,0,0,0,0,0,0,0,0,0,1,0,0
7.29,0,2368,0,30.0,5,2020,0.731,0.368,0,0,0,0,0,0,0,0,0,0,1,0,0
3.13,0,513,0,43.0,3,2020,0.581,0.684,0,0,0,0,0,0,0,0,1,0,0,0,0
70.59,1,640470,0,53.0,11,2019,0.316,0.021,1,0,0,0,0,0,0,0,0,0,0,0,0
6.37,1,9506,0,66.0,9,2019,0.711,0.266,0,0,0,0,0,0,0,0,0,0,0,0,1
122.14,1,914,0,75.0,5,2020,0.783,0.517,0,0,0,1,0,0,0,0,0,0,0,0,0
48.64,1,75830,0,44.0,12,2019,0.256,0.441,0,0,0,1,0,0,0,0,0,0,0,0,0
55.99,1,128,0,53.0,3,2019,0.395,0.875,0,0,0,0,0,1,0,0,0,0,0,0,0
177.99,0,2872,0,32.0,11,2019,0.904,0.875,0,0,0,1,0,0,0,0,0,0,0,0,0
105.84,0,2435,0,52.0,1,2020,0.879,0.482,0,1,0,0,0,0,0,0,0,0,0,0,0
1.25,0,1271,0,60.0,5,2019,0.685,0.285,0,0,0,0,0,0,0,0,0,0,0,0,1
49.41,1,7268,0,30.0,1,2019,0.309,0.519,0,0,1,0,0,0,0,0,0,0,0,0,0
186.93,1,3766,0,35.0,4,2019,0.824,0.289,0,0,0,0,1,0,0,0,0,0,0,0,0
42.11,0,50835,0,33.0,5,2019,0.764,0.105,0,0,0,0,0,1,0,0,0,0,0,0,0
10.46,1,680,0,52.0,1,2019,0.571,0.347,1,0,0,0,0,0,0,0,0,0,0,0,0
64.22,1,673342,0,51.0,1,2019,0.841,0.511,0,0,0,0,0,1,0,0,0,0,0,0,0
8.95,1,2501,0,33.0,12,2019,0.068,0.386,0,0,0,0,0,0,0,0,0,0,0,1,0
82.06,0,525713,0,27.0,4,2020,0.022,0.319,0,0,0,0,0,1,0,0,0,0,0,0,0
12.67,0,7646,0,31.0,3,2020,0.082,0.439,0,0,0,0,0,1,0,0,0,0,0,0,0
95.14,0,324,0,43.0,9,2019,0.264,0.681,0,1,0,0,0,0,0,0,0,0,0,0,0
52.34,0,276002,0,68.0,3,2019,0.35,0.69,0,1,0,0,0,0,0,0,0,0,0,0,0
63.67,1,4664,0,53.0,6,2019,0.391,0.499,0,0,0,1,0,0,0,0,0,0,0,0,0
25.34,0,46,0,31.0,3,2019,0.586,0.305,1,0,0,0,0,0,0,0,0,0,0,0,0
134.32,1,804,0,54.0,4,2019,0.417,0.157,0,0,0,1,0,0,0,0,0,0,0,0,0
70.04,1,9784,0,94.0,2,2019,0.179,0.937,0,1,0,0,0,0,0,0,0,0,0,0,0
26.14,0,4575,0,27.0,8,2019,0.262,0.547,0,0,0,0,0,0,0,0,1,0,0,0,0
152.52,1,192,0,55.0,8,2019,0.066,0.787,0,0,0,0,0,1,0,0,0,0,0,0,0
336.85,0,92985,0,50.0,5,2019,0.418,0.205,0,0,0,0,0,0,0,0,0,0,1,0,0
4.71,1,14742,0,25.0,2,2019,0.394,0.793,0,0,0,0,0,0,0,1,0,0,0,0,0
3.59,1,95035,0,32.0,6,2019,0.463,0.434,0,0,0,0,0,0,0,0,0,0,1,0,0
21.15,0,337,0,65.0,3,2020,0.343,0.836,0,0,0,0,0,0,0,0,0,1,0,0,0
7.47,0,1324,0,92.0,4,2019,0.54,0.36,0,0,0,0,0,0,0,0,1,0,0,0,0
27.19,1,134056,0,39.0,11,2019,0.343,0.674,0,0,0,0,0,1,0,0,0,0,0,0,0
70.84,1,35439,0,34.0,5,2019,0.079,0.359,1,0,0,0,0,0,0,0,0,0,0,0,0
55.84,0,4049,0,60.0,6,2020,0.436,0.628,0,0,0,0,0,0,1,0,0,0,0,0,0
41.57,0,5648,0,85.0,12,2019,0.453,0.65,0,0,0,0,0,1,0,0,0,0,0,0,0
69.87,0,584,0,49.0,1,2019,0.579,0.598,0,1,0,0,0,0,0,0,0,0,0,0,0
31.74,1,680,0,52.0,11,2019,0.139,0.785,0,0,0,0,0,1,0,0,0,0,0,0,0
5.21,1,20478,0,21.0,2,2019,0.935,0.527,0,0,0,0,0,0,0,0,0,0,1,0,0
94.48,1,2208,0,58.0,2,2020,0.596,0.824,0,0,0,0,0,1,0,0,0,0,0,0,0
19.57,1,493806,0,39.0,4,2020,0.808,0.621,0,0,0,0,0,0,0,0,0,0,0,0,0
84.99,1,686,0,39.0,9,2019,0.252,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0
6.68,1,911,0,49.0,3,2019,0.013,0.831,0,0,0,0,0,1,0,0,0,0,0,0,0
1.42,1,7692,0,33.0,6,2020,0.337,0.435,0,0,0,0,0,0,0,0,1,0,0,0,0
108.19,0,1089,0,47.0,4,2019,0.282,0.523,0,0,0,0,0,1,0,0,0,0,0,0,0
42.63,0,123373,0,26.0,3,2019,0.195,0.554,0,0,0,0,0,0,1,0,0,0,0,0,0
75.27,1,639,0,36.0,6,2019,0.915,0.124,0,0,0,0,1,0,0,0,0,0,0,0,0
128.74,1,964,0,44.0,10,2019,0.625,0.646,0,0,0,0,0,0,0,0,0,0,0,1,0
41.02,1,1970,0,69.0,4,2019,0.849,0.193,0,0,0,0,0,1,0,0,0,0,0,0,0
17.82,0,8830,0,28.0,7,2019,0.811,0.271,0,0,0,0,0,0,0,0,0,1,0,0,0
47.92,0,107941,0,27.0,7,2019,0.515,0.061,1,0,0,0,0,0,0,0,0,0,0,0,0
25.66,0,18128,0,29.0,4,2020,0.86,0.467,0,0,1,0,0,0,0,0,0,0,0,0,0
47.07,0,551,0,49.0,3,2020,0.791,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.36,0,540,0,36.0,5,2020,0.633,0.515,1,0,0,0,0,0,0,0,0,0,0,0,0
67.8,1,5196,0,41.0,11,2019,0.533,0.539,0,0,0,1,0,0,0,0,0,0,0,0,0
11.08,0,525713,0,27.0,3,2020,0.747,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0
5.25,1,3684,0,44.0,4,2020,0.356,0.429,0,0,0,0,0,0,0,0,0,0,1,0,0
65.15,0,2328,0,77.0,7,2019,0.535,0.736,0,1,0,0,0,0,0,0,0,0,0,0,0
54.13,1,71463,0,31.0,4,2020,0.363,0.316,0,0,0,0,0,0,0,0,0,0,0,0,0
50.08,1,3766,0,35.0,6,2019,0.779,0.78,0,0,0,0,0,1,0,0,0,0,0,0,0
6.23,1,1966,0,72.0,5,2020,0.475,0.846,0,0,0,0,0,0,0,0,0,0,1,0,0
17.63,1,194500,0,29.0,4,2020,0.012,0.462,0,0,0,0,0,1,0,0,0,0,0,0,0
1.4,0,847,0,23.0,12,2019,0.428,0.969,0,0,0,0,0,0,0,0,0,0,0,0,1
11.88,0,4508,0,70.0,4,2019,0.815,0.362,0,0,0,0,0,0,0,0,1,0,0,0,0
48.51,0,743,0,47.0,9,2019,0.035,0.232,0,1,0,0,0,0,0,0,0,0,0,0,0
59.49,0,1019,0,41.0,4,2020,0.909,0.416,0,0,0,0,0,0,0,1,0,0,0,0,0
54.11,0,1312922,0,37.0,5,2019,0.526,0.337,0,0,0,0,0,0,0,1,0,0,0,0,0
4.69,1,568,0,49.0,7,2019,0.897,0.526,0,0,0,0,0,0,0,0,0,0,1,0,0
165.52,0,6460,0,60.0,5,2020,0.384,0.967,1,0,0,0,0,0,0,0,0,0,0,0,0
3.98,1,276896,0,22.0,12,2019,0.656,0.851,0,0,0,0,0,0,0,0,0,0,0,0,0
86.01,0,4895,0,60.0,5,2019,0.858,0.316,0,0,0,0,0,0,0,0,1,0,0,0,0
57.18,1,407,0,40.0,7,2019,0.007,0.585,1,0,0,0,0,0,0,0,0,0,0,0,0
2.15,0,302,0,46.0,8,2019,0.248,0.671,0,0,0,0,0,0,0,0,1,0,0,0,0
196.39,0,34882,0,48.0,2,2020,0.147,0.735,0,0,0,1,0,0,0,0,0,0,0,0,0
176.47,0,16183,0,42.0,5,2020,0.953,0.153,0,0,0,1,0,0,0,0,0,0,0,0,0
75.81,1,899,0,52.0,10,2019,0.637,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0
71.11,1,568,0,50.0,1,2020,0.345,0.065,0,1,0,0,0,0,0,0,0,0,0,0,0
62.49,1,389246,0,49.0,5,2019,0.582,0.062,0,1,0,0,0,0,0,0,0,0,0,0,0
95.66,1,254282,0,67.0,1,2020,0.331,0.179,0,0,0,0,0,0,1,0,0,0,0,0,0
1.24,1,564,0,23.0,8,2019,0.81,0.581,0,0,0,0,0,0,0,0,0,1,0,0,0
82.04,0,932,0,64.0,11,2019,0.252,0.569,0,0,0,0,0,0,0,0,1,0,0,0,0
190.33,0,10076,0,41.0,12,2019,0.544,0.116,0,0,0,1,0,0,0,0,0,0,0,0,0
69.2,1,190178,0,47.0,6,2020,0.403,0.551,0,1,0,0,0,0,0,0,0,0,0,0,0
42.38,0,118,0,62.0,1,2020,0.099,0.953,1,0,0,0,0,0,0,0,0,0,0,0,0
65.04,0,530,0,30.0,11,2019,0.816,0.575,0,1,0,0,0,0,0,0,0,0,0,0,0
4.99,0,15426,0,83.0,1,2020,0.346,0.34,0,0,0,0,0,0,0,0,0,0,0,1,0
117.57,1,632,0,30.0,6,2019,0.22,0.595,0,0,0,0,0,0,0,1,0,0,0,0,0
42.06,0,493,0,79.0,10,2019,0.783,0.77,0,1,0,0,0,0,0,0,0,0,0,0,0
214.38,0,5908,0,57.0,12,2019,0.014,0.936,0,0,0,0,0,0,0,0,0,0,0,1,0
67.77,1,2258,0,82.0,3,2019,0.412,0.281,0,0,0,1,0,0,0,0,0,0,0,0,0
8.63,1,2661,0,71.0,12,2019,0.049,0.158,0,0,0,0,0,0,0,0,0,0,1,0,0
103.8,0,343,0,47.0,1,2020,0.687,0.184,0,0,0,0,0,1,0,0,0,0,0,0,0
6.03,1,1382480,0,29.0,2,2020,0.204,0.199,0,0,0,0,0,0,0,0,0,0,0,1,0
44.93,0,718,0,34.0,12,2019,0.312,0.66,0,0,0,0,0,1,0,0,0,0,0,0,0
7.47,1,151815,0,31.0,2,2019,0.45,0.039,0,0,0,0,0,0,1,0,0,0,0,0,0
77.3,0,34882,0,48.0,1,2020,0.013,0.911,0,0,1,0,0,0,0,0,0,0,0,0,0
17.9,1,3202,0,22.0,5,2020,0.434,0.347,0,0,0,0,0,0,0,0,0,1,0,0,0
34.52,1,28739,0,19.0,12,2019,0.489,0.946,0,1,0,0,0,0,0,0,0,0,0,0,0
52.4,1,308,0,61.0,10,2019,0.735,0.949,0,1,0,0,0,0,0,0,0,0,0,0,0
55.92,1,861,0,60.0,5,2020,0.295,0.229,0,0,0,0,1,0,0,0,0,0,0,0,0
13.12,0,765,0,47.0,6,2019,0.252,0.85,0,0,0,0,0,0,0,0,0,1,0,0,0
43.92,0,888,0,31.0,12,2019,0.395,0.093,0,1,0,0,0,0,0,0,0,0,0,0,0
48.7,0,1190,0,71.0,9,2019,0.747,0.582,0,0,0,0,0,0,0,0,0,0,0,0,0
2.61,1,190178,0,59.0,2,2019,0.283,0.363,0,0,0,0,0,0,0,0,1,0,0,0,0
16.7,1,3224,0,22.0,4,2020,0.368,0.018,0,0,0,0,1,0,0,0,0,0,0,0,0
91.22,1,4354,0,25.0,1,2020,0.917,0.851,0,0,0,0,0,0,0,0,0,0,0,0,0
58.6,0,270712,0,47.0,6,2019,0.552,0.071,0,0,0,0,0,1,0,0,0,0,0,0,0
43.53,0,2206,0,32.0,11,2019,0.571,0.494,0,0,0,0,0,0,1,0,0,0,0,0,0
55.95,0,328,0,36.0,2,2020,0.773,0.556,0,0,0,0,0,1,0,0,0,0,0,0,0
2.76,1,4367,0,56.0,3,2019,0.677,0.426,0,0,0,0,0,0,0,0,1,0,0,0,0
58.8,1,9496,0,26.0,7,2019,0.139,0.119,0,1,0,0,0,0,0,0,0,0,0,0,0
25.4,1,1656,0,49.0,3,2019,0.702,0.63,0,0,0,0,1,0,0,0,0,0,0,0,0
40.15,1,239,0,63.0,12,2019,0.704,0.157,0,1,0,0,0,0,0,0,0,0,0,0,0
96.96,1,5901,0,46.0,5,2019,0.632,0.905,0,0,1,0,0,0,0,0,0,0,0,0,0
54.74,1,1507,0,26.0,10,2019,0.411,0.012,0,0,0,0,0,0,1,0,0,0,0,0,0
8.8,1,190178,0,45.0,1,2019,0.043,0.891,0,0,0,0,0,0,0,0,0,0,0,1,0
125.84,1,140,0,78.0,5,2020,0.99,0.007,0,0,0,1,0,0,0,0,0,0,0,0,0
6.17,1,32891,0,32.0,8,2019,0.869,0.129,0,0,0,0,0,0,0,0,1,0,0,0,0
4.43,1,914,0,74.0,3,2019,0.935,0.526,0,0,0,0,0,0,0,0,0,0,1,0,0
134.44,1,1645,0,44.0,3,2020,0.253,0.766,0,0,0,0,0,0,0,0,0,0,0,1,0
67.94,0,760,0,34.0,1,2020,0.78,0.508,0,1,0,0,0,0,0,0,0,0,0,0,0
14.37,0,760,0,34.0,5,2020,0.305,0.638,0,0,0,0,1,0,0,0,0,0,0,0,0
9.75,1,493806,0,39.0,1,2020,0.951,0.965,0,0,0,0,0,0,0,0,0,0,0,0,1
50.7,1,741,0,33.0,1,2020,0.197,0.391,0,0,1,0,0,0,0,0,0,0,0,0,0
51.64,0,203571,0,24.0,1,2020,0.144,0.761,0,1,0,0,0,0,0,0,0,0,0,0,0
9.39,0,1766,0,43.0,10,2019,0.248,0.44,0,0,0,0,0,0,0,0,0,0,1,0,0
10.18,1,18182,0,44.0,4,2020,0.842,0.766,0,0,0,0,0,0,0,0,1,0,0,0,0
28.17,0,601723,0,34.0,4,2020,0.577,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.36,1,1022298,0,43.0,12,2019,0.758,0.363,0,0,0,0,0,0,0,0,0,0,1,0,0
37.29,1,286,0,31.0,5,2020,0.602,0.696,0,0,0,0,0,0,0,0,1,0,0,0,0
142.17,1,964,0,45.0,6,2020,0.664,0.934,0,0,0,0,0,0,0,0,0,0,0,1,0
2.39,1,3688,0,46.0,12,2019,0.111,0.747,0,0,0,0,0,0,0,1,0,0,0,0,0
5.69,1,2304,0,63.0,7,2019,0.761,0.227,0,0,0,0,0,0,0,0,1,0,0,0,0
119.31,0,1263321,0,44.0,12,2019,0.095,0.548,1,0,0,0,0,0,0,0,0,0,0,0,0
47.93,1,5927,0,46.0,12,2019,0.666,0.307,0,0,0,1,0,0,0,0,0,0,0,0,0
73.45,1,467,0,35.0,5,2020,0.469,0.064,0,0,0,0,0,1,0,0,0,0,0,0,0
129.46,1,153,0,57.0,12,2019,0.756,0.83,0,0,0,1,0,0,0,0,0,0,0,0,0
9.29,0,181438,0,85.0,12,2019,0.514,0.346,0,0,0,0,0,0,0,0,0,0,0,1,0
12.97,0,19685,0,34.0,12,2019,0.397,0.082,0,0,0,0,0,1,0,0,0,0,0,0,0
45.63,0,1241364,0,59.0,6,2019,0.252,0.748,0,0,0,0,0,0,1,0,0,0,0,0,0
19.86,0,502,0,59.0,5,2019,0.448,0.95,0,0,0,0,0,0,0,0,0,1,0,0,0
34.81,0,11256,0,47.0,2,2020,0.068,0.62,1,0,0,0,0,0,0,0,0,0,0,0,0
118.74,0,1089,0,47.0,10,2019,0.59,0.507,0,0,0,1,0,0,0,0,0,0,0,0,0
67.95,0,1970,0,34.0,9,2019,0.814,0.944,0,0,0,0,0,0,0,0,0,0,0,0,0
9.61,0,45303,0,49.0,8,2019,0.548,0.356,0,0,0,0,1,0,0,0,0,0,0,0,0
8.22,0,4049,0,59.0,1,2019,0.664,0.727,0,0,0,0,0,0,0,0,0,0,0,1,0
274.84,0,79613,0,41.0,6,2020,0.741,0.226,0,0,0,0,0,0,0,0,1,0,0,0,0
177.71,0,11256,0,46.0,1,2019,0.447,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0
8.62,0,337,0,65.0,5,2020,0.771,0.897,0,0,0,0,0,1,0,0,0,0,0,0,0
9.16,0,811,0,47.0,6,2019,0.769,0.011,1,0,0,0,0,0,0,0,0,0,0,0,0
9.13,0,5950,0,48.0,8,2019,0.379,0.661,1,0,0,0,0,0,0,0,0,0,0,0,0
10.5,1,20328,0,33.0,5,2019,0.417,0.686,1,0,0,0,0,0,0,0,0,0,0,0,0
26.88,1,31515,0,47.0,5,2019,0.472,0.92,0,0,0,1,0,0,0,0,0,0,0,0,0
70.08,0,2148,0,65.0,3,2019,0.221,0.646,0,1,0,0,0,0,0,0,0,0,0,0,0
56.79,1,1120,0,62.0,1,2020,0.307,0.255,0,1,0,0,0,0,0,0,0,0,0,0,0
