amt,gender,city_pop,age,trans_month,trans_year,latitudinal_distance,longitudinal_distance,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
41.32,1,1504,25.0,5,2019,0.231,0.862,0,0,0,0,0,0,1,0,0,0,0,0,0
25.29,0,11256,46.0,1,2019,0.207,0.465,0,0,0,0,0,0,0,0,0,0,0,0,0
977.96,1,40470,78.0,4,2019,0.665,0.066,0,0,0,0,0,0,0,0,0,0,0,1,0
1009.11,0,753116,48.0,2,2020,0.461,0.451,0,0,0,0,0,0,0,0,0,0,1,0,0
35.66,0,973849,22.0,5,2019,0.622,0.477,1,0,0,0,0,0,0,0,0,0,0,0,0
303.67,1,341043,30.0,5,2019,0.11,0.997,0,0,0,1,0,0,0,0,0,0,0,0,0
161.67,1,5848,39.0,3,2020,0.703,0.046,0,0,0,0,0,0,0,0,0,0,0,1,0
12.82,1,222785,37.0,4,2019,0.538,0.183,0,1,0,0,0,0,0,0,0,0,0,0,0
7.45,0,2376,46.0,8,2019,0.2,0.414,1,0,0,0,0,0,0,0,0,0,0,0,0
60.46,1,841711,57.0,5,2020,0.593,0.661,0,0,0,0,1,0,0,0,0,0,0,0,0
10.67,1,333497,51.0,6,2019,0.131,0.798,0,0,0,0,0,0,0,0,0,0,0,0,0
471.28,0,34496,48.0,9,2019,0.918,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0
8.02,0,1412,49.0,5,2020,0.034,0.959,0,0,0,0,0,0,0,0,0,1,0,0,0
53.42,0,635,45.0,6,2019,0.144,0.47,0,0,0,0,0,1,0,0,0,0,0,0,0
119.24,1,4677,64.0,7,2019,0.206,0.574,0,0,0,0,0,0,1,0,0,0,0,0,0
21.65,0,1847,30.0,4,2019,0.392,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0
202.81,0,61,79.0,1,2019,0.807,0.229,0,0,0,0,0,0,0,0,0,0,1,0,0
67.63,0,67082,49.0,10,2019,0.797,0.14,0,0,0,0,0,0,1,0,0,0,0,0,0
35.62,0,1478,54.0,8,2019,0.345,0.901,0,0,0,0,0,0,0,0,0,0,0,0,0
38.63,0,540,35.0,1,2019,0.431,0.128,0,0,0,0,0,1,0,0,0,0,0,0,0
67.93,1,4677,65.0,5,2020,0.531,0.439,0,1,0,0,0,0,0,0,0,0,0,0,0
9.52,0,1810,44.0,5,2019,0.924,0.362,0,0,0,0,0,0,0,0,0,0,0,0,1
112.37,0,1252,82.0,10,2019,0.834,0.471,0,0,0,1,0,0,0,0,0,0,0,0,0
10.33,1,321490,27.0,2,2019,0.327,0.725,1,0,0,0,0,0,0,0,0,0,0,0,0
54.09,1,13835,51.0,1,2019,0.489,0.623,0,0,0,0,1,0,0,0,0,0,0,0,0
1171.78,0,1304,49.0,7,2019,0.646,0.685,0,0,0,0,0,0,0,0,0,0,1,0,0
29.5,0,526,79.0,1,2020,0.257,0.755,0,0,0,0,0,0,1,0,0,0,0,0,0
709.16,0,12626,23.0,2,2019,0.127,0.048,0,0,0,0,0,0,0,0,0,0,0,1,0
74.93,0,14228,48.0,8,2019,0.772,0.463,0,0,0,0,0,1,0,0,0,0,0,0,0
559.43,0,530,52.0,6,2020,0.679,0.544,0,0,0,0,0,0,0,0,1,0,0,0,0
303.13,1,53,26.0,2,2019,0.103,0.926,0,0,0,1,0,0,0,0,0,0,0,0,0
20.43,0,3066,91.0,4,2020,0.748,0.652,0,0,0,0,0,0,1,0,0,0,0,0,0
78.15,1,99,32.0,3,2019,0.9,0.338,0,0,0,0,0,0,0,0,0,1,0,0,0
6.1,0,2148,66.0,11,2019,0.304,0.836,0,0,0,0,0,0,0,0,0,0,0,0,1
849.01,1,805,49.0,12,2019,0.977,0.982,0,0,0,0,0,0,0,1,0,0,0,0,0
967.75,1,5354,54.0,7,2019,0.029,0.675,0,0,0,0,0,0,0,0,0,0,0,1,0
110.62,1,911,49.0,5,2019,0.984,0.516,0,0,0,0,0,0,1,0,0,0,0,0,0
780.63,0,42384,26.0,8,2019,0.664,0.37,0,0,0,0,0,0,0,1,0,0,0,0,0
302.47,0,5505,87.0,4,2020,0.781,0.23,0,0,0,1,0,0,0,0,0,0,0,0,0
1.56,0,255,47.0,1,2019,0.971,0.231,0,0,0,0,0,0,0,0,0,0,0,1,0
1123.9,1,370,57.0,10,2019,0.293,0.479,0,0,0,0,0,0,0,0,0,0,1,0,0
868.4,0,178,35.0,3,2019,0.484,0.602,0,0,0,0,0,0,0,1,0,0,0,0,0
347.23,0,1078,67.0,11,2019,0.92,0.992,0,0,0,1,0,0,0,0,0,0,0,0,0
144.48,0,1252,83.0,2,2020,0.087,0.314,0,0,0,0,0,0,0,0,0,0,1,0,0
771.14,1,1022298,42.0,4,2019,0.062,0.859,0,0,0,0,0,0,0,1,0,0,0,0,0
7.45,0,1675,33.0,5,2019,0.535,0.794,0,0,0,0,0,0,0,0,0,0,0,1,0
44.52,0,1228,29.0,3,2019,0.347,0.599,0,0,0,0,0,0,1,0,0,0,0,0,0
3.76,0,1228,28.0,6,2019,0.54,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0
8.64,1,737,32.0,3,2020,0.38,0.52,0,0,0,0,0,0,0,0,1,0,0,0,0
1004.83,0,22305,79.0,1,2019,0.649,0.214,0,0,0,0,0,0,0,0,0,0,0,1,0
123.34,0,8007,78.0,4,2019,0.422,0.126,0,0,1,0,0,0,0,0,0,0,0,0,0
896.32,1,970,26.0,3,2020,0.412,0.872,0,0,0,0,0,0,0,0,0,0,1,0,0
206.38,0,1686,32.0,9,2019,0.025,0.638,0,0,0,0,0,1,0,0,0,0,0,0,0
931.28,0,61,80.0,12,2019,0.808,0.335,0,0,0,0,0,0,0,0,0,0,1,0,0
4.05,1,23045,60.0,6,2019,0.84,0.608,0,0,0,0,0,0,0,0,0,0,0,1,0
49.9,1,298,56.0,11,2019,0.221,0.228,0,0,0,0,0,0,0,0,1,0,0,0,0
80.04,1,76383,34.0,4,2019,0.953,0.763,0,1,0,0,0,0,0,0,0,0,0,0,0
3.74,0,1970,34.0,4,2020,0.304,0.551,0,0,0,0,0,0,0,0,0,1,0,0,0
46.91,1,1762,56.0,1,2019,0.646,0.824,0,0,0,0,0,1,0,0,0,0,0,0,0
302.84,1,832,32.0,9,2019,0.859,0.396,0,0,0,1,0,0,0,0,0,0,0,0,0
1087.53,0,1146,90.0,3,2020,0.384,0.571,0,0,0,0,0,0,0,0,0,0,1,0,0
24.57,0,6951,34.0,9,2019,0.506,0.289,1,0,0,0,0,0,0,0,0,0,0,0,0
82.8,1,23045,60.0,7,2019,0.752,0.471,0,0,0,1,0,0,0,0,0,0,0,0,0
3.11,1,190178,45.0,3,2019,0.402,0.674,0,0,0,0,0,0,0,0,0,0,0,1,0
2.63,0,520,27.0,8,2019,0.578,0.838,0,0,0,0,0,0,0,1,0,0,0,0,0
1.37,1,24840,59.0,7,2019,0.262,0.258,0,0,0,0,0,0,0,1,0,0,0,0,0
256.61,0,78968,52.0,2,2020,0.333,0.244,0,0,0,1,0,0,0,0,0,0,0,0,0
79.51,1,741,33.0,1,2020,0.486,0.775,0,0,0,0,0,0,0,0,0,0,0,0,0
5.98,1,1762,56.0,4,2019,0.297,0.912,0,0,0,0,0,0,0,0,0,0,0,1,0
727.13,0,3285,30.0,1,2019,0.415,0.15,0,0,0,0,0,0,0,0,0,0,0,1,0
107.87,1,1680,42.0,7,2019,0.813,0.685,0,0,0,1,0,0,0,0,0,0,0,0,0
1020.35,1,673342,49.0,9,2019,0.562,0.593,0,0,0,0,0,0,0,0,0,0,1,0,0
153.47,1,663,50.0,12,2019,0.901,0.002,0,0,0,1,0,0,0,0,0,0,0,0,0
10.34,0,31394,22.0,1,2019,0.554,0.771,0,1,0,0,0,0,0,0,0,0,0,0,0
282.87,1,229,37.0,3,2020,0.374,0.357,0,0,0,1,0,0,0,0,0,0,0,0,0
15.78,1,2092,57.0,8,2019,0.503,0.122,0,1,0,0,0,0,0,0,0,0,0,0,0
774.11,1,2142,42.0,4,2019,0.455,0.418,0,0,0,0,0,0,0,0,0,0,1,0,0
33.88,1,55581,46.0,5,2019,0.896,0.745,0,0,1,0,0,0,0,0,0,0,0,0,0
290.88,1,1132,58.0,4,2019,0.599,0.017,0,0,0,1,0,0,0,0,0,0,0,0,0
76.72,0,103927,57.0,8,2019,0.709,0.776,0,0,0,0,0,0,1,0,0,0,0,0,0
5.4,1,4664,54.0,11,2019,0.331,0.416,0,0,0,0,1,0,0,0,0,0,0,0,0
3.22,0,2036,48.0,12,2019,0.497,0.433,1,0,0,0,0,0,0,0,0,0,0,0,0
613.99,1,633,91.0,4,2019,0.055,0.724,0,0,0,0,0,0,0,1,0,0,0,0,0
346.69,0,1228,28.0,1,2019,0.771,0.993,0,0,0,1,0,0,0,0,0,0,0,0,0
7.35,0,413574,47.0,8,2019,0.073,0.716,0,0,0,0,0,0,0,0,0,0,1,0,0
1051.95,0,10295,21.0,3,2019,0.27,0.582,0,0,0,0,0,0,0,0,0,0,1,0,0
964.17,0,5778,66.0,5,2019,0.419,0.198,0,0,0,0,0,0,0,0,0,0,1,0,0
52.33,1,4778,65.0,5,2020,0.742,0.739,0,0,0,0,1,0,0,0,0,0,0,0,0
22.87,0,736284,67.0,6,2019,0.159,0.839,0,0,0,0,0,0,0,0,0,1,0,0,0
9.95,0,3066,91.0,4,2020,0.388,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
1099.48,1,128,53.0,1,2020,0.193,0.933,0,0,0,0,0,0,0,0,0,0,1,0,0
153.38,1,258,75.0,2,2019,0.953,0.219,0,0,0,0,1,0,0,0,0,0,0,0,0
249.07,0,5778,66.0,10,2019,0.971,0.998,0,0,0,0,0,0,0,0,1,0,0,0,0
266.38,0,22191,25.0,9,2019,0.658,0.384,0,0,0,0,0,1,0,0,0,0,0,0,0
1082.36,0,53,46.0,5,2019,0.094,0.963,0,0,0,0,0,0,0,0,0,0,1,0,0
73.98,0,5908,57.0,6,2019,0.617,0.386,0,0,0,1,0,0,0,0,0,0,0,0,0
129.81,0,167,31.0,3,2020,0.18,0.351,1,0,0,0,0,0,0,0,0,0,0,0,0
9.75,1,5341,25.0,5,2020,0.521,0.559,0,1,0,0,0,0,0,0,0,0,0,0,0
43.68,0,899,24.0,10,2019,0.74,0.213,0,0,0,0,0,0,1,0,0,0,0,0,0
955.57,0,10295,21.0,3,2019,0.566,0.343,0,0,0,0,0,0,0,0,0,0,1,0,0
4.15,0,1789,37.0,12,2019,0.047,0.64,0,0,0,0,0,0,0,0,1,0,0,0,0
4.29,0,475,64.0,3,2020,0.238,0.919,0,0,0,0,0,0,0,0,0,0,1,0,0
311.47,0,2607,24.0,1,2020,0.537,0.109,0,0,0,1,0,0,0,0,0,0,0,0,0
12.71,1,100,40.0,1,2020,0.482,0.563,0,1,0,0,0,0,0,0,0,0,0,0,0
49.53,0,1324,92.0,2,2019,0.499,0.808,0,1,0,0,0,0,0,0,0,0,0,0,0
48.43,0,522,72.0,3,2019,0.434,0.649,0,0,0,0,0,0,0,0,1,0,0,0,0
754.16,1,3451,35.0,3,2020,0.689,0.515,0,0,0,0,0,0,0,0,0,0,0,1,0
56.61,0,525713,26.0,2,2019,0.879,0.634,0,0,1,0,0,0,0,0,0,0,0,0,0
12.04,0,3343,29.0,6,2019,0.814,0.012,0,0,0,0,0,0,0,0,0,1,0,0,0
1256.43,0,1439,19.0,3,2019,0.905,0.351,0,0,0,0,0,0,0,0,0,0,0,1,0
765.47,0,878,44.0,2,2019,0.356,0.175,0,0,0,0,0,0,0,1,0,0,0,0,0
355.09,0,753116,48.0,2,2020,0.347,0.011,0,0,0,1,0,0,0,0,0,0,0,0,0
843.5,1,32891,33.0,2,2020,0.318,0.425,0,0,0,0,0,0,0,0,0,0,1,0,0
933.01,0,1179,64.0,9,2019,0.529,0.799,0,0,0,0,0,0,0,0,0,0,1,0,0
569.82,1,198,40.0,10,2019,0.318,0.968,0,0,0,0,0,0,0,0,0,0,0,0,1
68.93,1,601723,48.0,1,2019,0.898,0.556,0,0,0,0,0,1,0,0,0,0,0,0,0
794.94,1,1120,62.0,7,2019,0.912,0.001,0,0,0,0,0,0,0,0,0,0,0,1,0
7.77,0,647,31.0,4,2019,0.714,0.198,0,0,0,0,0,0,0,0,0,0,0,1,0
305.5,0,1725,51.0,4,2019,0.455,0.401,0,0,0,1,0,0,0,0,0,0,0,0,0
935.4,1,3730,28.0,1,2020,0.715,0.738,0,0,0,0,0,0,0,0,0,0,0,1,0
449.67,0,5161,26.0,5,2019,0.957,0.328,0,0,0,0,0,0,0,0,0,0,0,0,0
104.72,0,181438,85.0,8,2019,0.185,0.891,0,0,0,0,0,0,0,0,0,1,0,0,0
188.0,1,493806,39.0,7,2019,0.536,0.215,0,0,0,0,0,1,0,0,0,0,0,0,0
98.62,1,23727,37.0,7,2019,0.093,0.359,0,0,0,1,0,0,0,0,0,0,0,0,0
981.21,0,545147,31.0,3,2019,0.026,0.652,0,0,0,0,0,0,0,0,0,0,1,0,0
444.29,1,110,47.0,6,2020,0.34,0.514,0,0,0,0,0,0,0,0,0,0,0,0,1
75.17,1,741,33.0,6,2020,0.092,0.806,0,0,0,0,0,0,0,0,0,0,0,0,0
1100.02,1,372,23.0,4,2020,0.084,0.892,0,0,0,0,0,0,0,0,0,0,1,0,0
361.11,1,128,53.0,1,2020,0.165,0.583,0,0,0,1,0,0,0,0,0,0,0,0,0
6.78,0,34153,24.0,9,2019,0.942,0.438,0,0,0,0,0,0,0,0,1,0,0,0,0
19.36,0,1530,33.0,3,2020,0.246,0.259,0,0,0,0,0,0,0,0,0,1,0,0,0
28.94,1,970,26.0,5,2020,0.898,0.85,0,0,0,0,0,0,0,0,1,0,0,0,0
877.56,0,513,42.0,3,2019,0.15,0.796,0,0,0,0,0,0,0,0,0,0,0,1,0
407.08,0,4845,92.0,5,2019,0.383,0.399,0,0,0,0,0,0,0,0,0,0,0,0,0
68.95,0,343,47.0,9,2019,0.459,0.622,0,0,0,1,0,0,0,0,0,0,0,0,0
118.11,1,123,46.0,3,2019,0.658,0.061,0,0,0,0,0,0,0,0,0,0,0,1,0
37.01,1,1196,61.0,1,2020,0.078,0.436,0,0,0,0,0,0,0,0,0,1,0,0,0
73.68,1,565,40.0,7,2019,0.232,0.144,0,0,0,0,1,0,0,0,0,0,0,0,0
769.91,1,30770,26.0,6,2019,0.187,0.376,0,0,0,0,0,0,0,1,0,0,0,0,0
23.02,0,276,89.0,4,2019,0.476,0.966,0,1,0,0,0,0,0,0,0,0,0,0,0
352.67,0,23,50.0,6,2020,0.531,0.515,0,0,0,1,0,0,0,0,0,0,0,0,0
139.67,0,2526,48.0,7,2019,0.058,0.58,0,0,0,0,0,0,0,0,1,0,0,0,0
8.32,0,59744,35.0,11,2019,0.066,0.632,0,0,0,0,0,0,0,0,1,0,0,0,0
59.72,0,331,69.0,5,2020,0.072,0.006,0,1,0,0,0,0,0,0,0,0,0,0,0
519.07,0,1178,69.0,6,2020,0.454,0.524,0,0,0,0,0,0,0,0,0,0,0,0,0
11.98,1,163415,43.0,5,2019,0.075,0.049,0,1,0,0,0,0,0,0,0,0,0,0,0
36.68,0,743,47.0,5,2019,0.999,0.812,0,0,0,0,0,0,0,0,0,1,0,0,0
892.17,1,277,54.0,5,2020,0.916,0.744,0,0,0,0,0,0,0,0,0,0,0,1,0
26.14,0,6508,37.0,5,2019,0.557,0.718,0,0,0,0,1,0,0,0,0,0,0,0,0
18.31,0,15623,26.0,5,2020,0.305,0.912,0,0,0,0,1,0,0,0,0,0,0,0,0
76.9,0,1423,21.0,4,2020,0.878,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0
331.29,0,27971,35.0,8,2019,0.331,0.881,0,0,0,1,0,0,0,0,0,0,0,0,0
7.72,1,111772,56.0,5,2019,0.157,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0
2.2,0,255,48.0,12,2019,0.435,0.577,0,0,0,0,0,0,0,0,0,0,0,1,0
7.97,1,172817,37.0,9,2019,0.94,0.638,0,0,0,0,0,0,0,0,0,0,0,0,0
10.48,0,2376,45.0,3,2019,0.93,0.964,0,0,0,0,0,0,1,0,0,0,0,0,0
973.1,0,6581,55.0,2,2020,0.683,0.743,0,0,0,0,0,0,0,0,0,0,0,1,0
78.32,0,811,47.0,9,2019,0.931,0.839,0,1,0,0,0,0,0,0,0,0,0,0,0
82.66,1,341,41.0,12,2019,0.394,0.739,0,0,0,0,0,0,0,0,0,0,1,0,0
884.75,1,3661,50.0,5,2020,0.532,0.992,0,0,0,0,0,0,0,0,0,0,0,1,0
8.56,1,3684,43.0,10,2019,0.112,0.888,0,0,0,0,0,0,0,0,0,0,0,0,1
5.01,0,489,62.0,7,2019,0.309,0.401,0,0,0,0,0,1,0,0,0,0,0,0,0
57.35,1,207410,35.0,8,2019,0.08,0.905,0,0,0,0,0,0,0,0,0,0,1,0,0
1239.22,1,267,14.0,6,2019,1.0,0.836,0,0,0,0,0,0,0,0,0,0,0,1,0
1051.0,0,4913,53.0,4,2020,0.182,0.058,0,0,0,0,0,0,0,0,0,0,0,1,0
895.7,0,224256,34.0,11,2019,0.578,0.935,0,0,0,0,0,0,0,0,0,0,1,0,0
48.24,0,5778,66.0,8,2019,0.142,0.286,0,0,0,0,0,1,0,0,0,0,0,0,0
57.58,0,1412,49.0,2,2020,0.308,0.499,0,0,0,0,0,0,1,0,0,0,0,0,0
4.41,0,10256,51.0,12,2019,0.279,0.896,0,0,0,0,1,0,0,0,0,0,0,0,0
125.87,1,237282,58.0,10,2019,0.491,0.164,0,0,0,0,0,0,1,0,0,0,0,0,0
12.35,1,7163,37.0,8,2019,0.31,0.309,0,0,0,0,0,1,0,0,0,0,0,0,0
300.19,0,137067,68.0,5,2020,0.204,0.05,0,0,0,1,0,0,0,0,0,0,0,0,0
33.33,0,602,64.0,2,2019,0.088,0.224,1,0,0,0,0,0,0,0,0,0,0,0,0
742.96,1,1195,46.0,5,2020,0.669,0.807,0,0,0,0,0,0,0,1,0,0,0,0,0
133.76,1,640470,52.0,5,2019,0.621,0.435,0,0,0,0,0,0,0,0,1,0,0,0,0
1035.24,0,297,57.0,6,2019,0.485,0.886,0,0,0,0,0,0,0,0,0,0,1,0,0
1056.24,1,86954,27.0,4,2020,0.263,0.627,0,0,0,0,0,0,0,0,0,0,1,0,0
392.35,0,15623,26.0,5,2020,0.727,0.76,0,0,0,1,0,0,0,0,0,0,0,0,0
1048.63,0,10295,21.0,3,2019,0.39,0.059,0,0,0,0,0,0,0,0,0,0,1,0,0
1121.57,1,316665,29.0,2,2020,0.462,0.534,0,0,0,0,0,0,0,0,0,0,1,0,0
71.99,0,4161,62.0,4,2020,0.013,0.84,0,1,0,0,0,0,0,0,0,0,0,0,0
135.83,0,54185,26.0,3,2019,0.297,0.726,0,0,0,0,0,0,0,0,0,1,0,0,0
903.51,0,297,57.0,6,2019,0.835,0.702,0,0,0,0,0,0,0,0,0,0,1,0,0
6.7,0,1563,42.0,3,2020,0.797,0.271,0,0,0,0,0,0,0,0,1,0,0,0,0
239.8,0,53,46.0,5,2019,0.512,0.472,0,0,0,0,0,1,0,0,0,0,0,0,0
55.01,1,25459,51.0,3,2020,0.694,0.113,0,0,0,0,1,0,0,0,0,0,0,0,0
347.42,1,732,62.0,10,2019,0.459,0.996,0,0,0,1,0,0,0,0,0,0,0,0,0
293.52,0,31394,22.0,1,2019,0.375,0.515,0,0,0,1,0,0,0,0,0,0,0,0,0
972.11,0,1888,20.0,12,2019,0.365,0.758,0,0,0,0,0,0,0,0,0,0,1,0,0
21.28,1,7268,31.0,4,2020,0.817,0.339,0,0,0,0,0,1,0,0,0,0,0,0,0
88.91,1,1195,45.0,6,2019,0.968,0.371,0,0,0,1,0,0,0,0,0,0,0,0,0
64.29,0,4049,60.0,12,2019,0.49,0.118,0,0,0,0,0,1,0,0,0,0,0,0,0
159.12,0,1288,83.0,9,2019,0.999,0.329,0,0,0,1,0,0,0,0,0,0,0,0,0
119.29,1,79008,34.0,4,2019,0.863,0.718,1,0,0,0,0,0,0,0,0,0,0,0,0
51.09,1,192805,56.0,3,2020,0.827,0.56,0,0,0,0,0,0,1,0,0,0,0,0,0
1187.6,1,3688,46.0,10,2019,0.301,0.081,0,0,0,0,0,0,0,0,0,0,1,0,0
8.04,0,1131,60.0,9,2019,0.234,0.263,0,0,0,0,0,0,0,0,0,0,1,0,0
3.43,1,1126,64.0,12,2019,0.537,0.873,0,0,0,0,0,1,0,0,0,0,0,0,0
862.65,1,60,77.0,9,2019,0.438,0.189,0,0,0,0,0,0,0,1,0,0,0,0,0
2.38,1,470,54.0,9,2019,0.256,0.491,0,0,0,0,0,0,0,0,0,0,0,1,0
291.14,0,17081,65.0,5,2020,0.045,0.537,0,0,0,1,0,0,0,0,0,0,0,0,0
5.76,1,3224,22.0,11,2019,0.132,0.242,0,0,0,0,0,0,0,0,0,0,0,0,1
322.02,1,1858,35.0,6,2019,0.777,0.949,0,0,0,1,0,0,0,0,0,0,0,0,0
21.85,1,376,81.0,10,2019,0.139,0.105,0,0,0,0,0,0,0,0,0,0,1,0,0
298.53,1,76383,34.0,5,2019,0.797,0.398,0,0,0,1,0,0,0,0,0,0,0,0,0
832.6,0,917,24.0,2,2020,0.514,0.587,0,0,0,0,0,0,0,0,0,0,0,1,0
42.07,0,46563,49.0,10,2019,0.939,0.596,0,0,1,0,0,0,0,0,0,0,0,0,0
130.17,0,498,28.0,4,2019,0.363,0.371,0,0,0,0,0,1,0,0,0,0,0,0,0
791.91,1,1656,49.0,3,2019,0.57,0.733,0,0,0,0,0,0,0,0,0,0,1,0,0
248.66,0,533,30.0,2,2020,0.363,0.209,0,0,0,0,0,1,0,0,0,0,0,0,0
99.85,0,8007,79.0,2,2020,0.676,0.88,0,0,1,0,0,0,0,0,0,0,0,0,0
955.86,0,602,60.0,6,2019,0.792,0.569,0,0,0,0,0,0,0,0,0,0,1,0,0
301.63,1,601723,28.0,11,2019,0.682,0.689,0,0,0,1,0,0,0,0,0,0,0,0,0
969.32,0,27971,35.0,8,2019,0.291,0.941,0,0,0,0,0,0,0,0,0,0,0,1,0
60.59,1,23727,37.0,3,2019,0.255,0.358,0,0,0,1,0,0,0,0,0,0,0,0,0
288.09,0,5648,85.0,3,2020,0.45,0.56,0,0,0,1,0,0,0,0,0,0,0,0,0
297.76,1,795,32.0,2,2019,0.515,0.285,0,0,0,1,0,0,0,0,0,0,0,0,0
56.95,0,601723,33.0,2,2020,0.686,0.548,0,0,1,0,0,0,0,0,0,0,0,0,0
6.54,1,35439,35.0,5,2020,0.506,0.689,0,0,0,0,0,0,0,0,1,0,0,0,0
219.67,1,3684,43.0,9,2019,0.824,0.085,0,0,0,0,0,0,0,0,1,0,0,0,0
900.86,1,223,81.0,4,2020,0.022,0.592,0,0,0,0,0,0,0,0,0,0,1,0,0
310.24,1,163415,43.0,5,2019,0.481,0.671,0,0,0,1,0,0,0,0,0,0,0,0,0
131.9,0,24645,53.0,4,2020,0.088,0.542,0,0,0,0,0,0,0,0,0,0,0,0,0
87.17,1,895,20.0,5,2020,0.967,0.079,0,0,0,0,0,0,0,1,0,0,0,0,0
810.35,0,31394,22.0,1,2019,0.943,0.751,0,0,0,0,0,0,0,0,0,0,0,1,0
17.4,0,54287,46.0,8,2019,0.388,0.996,0,0,0,0,0,0,1,0,0,0,0,0,0
335.66,0,1100,70.0,6,2020,0.706,0.357,0,0,0,1,0,0,0,0,0,0,0,0,0
9.59,1,3766,35.0,5,2019,0.154,0.696,0,0,0,0,0,1,0,0,0,0,0,0,0
14.39,1,17558,79.0,10,2019,0.383,0.386,0,1,0,0,0,0,0,0,0,0,0,0,0
56.31,0,118,62.0,12,2019,0.256,0.328,0,1,0,0,0,0,0,0,0,0,0,0,0
38.09,0,94014,33.0,7,2019,0.804,0.609,0,0,0,0,0,1,0,0,0,0,0,0,0
68.84,1,20328,34.0,8,2019,0.197,0.263,0,0,0,1,0,0,0,0,0,0,0,0,0
35.88,0,391389,25.0,12,2019,0.991,0.658,0,0,0,0,0,0,0,0,0,1,0,0,0
103.9,0,3066,91.0,4,2020,0.42,0.701,1,0,0,0,0,0,0,0,0,0,0,0,0
895.02,1,1414,62.0,5,2020,0.054,0.607,0,0,0,0,0,0,0,0,0,0,0,1,0
281.23,1,137,29.0,1,2020,0.799,0.363,0,0,0,1,0,0,0,0,0,0,0,0,0
313.28,0,3876,59.0,12,2019,0.453,0.698,0,0,0,1,0,0,0,0,0,0,0,0,0
156.5,0,1412,48.0,7,2019,0.897,0.378,0,0,0,0,1,0,0,0,0,0,0,0,0
55.19,0,1143,57.0,9,2019,0.653,0.337,0,0,0,0,0,0,1,0,0,0,0,0,0
890.16,1,1126,39.0,8,2019,0.603,0.779,0,0,0,0,0,0,0,0,0,0,1,0,0
11.29,0,479994,48.0,8,2019,0.454,0.538,0,0,0,0,0,0,0,0,0,0,0,0,1
971.76,1,2623,53.0,12,2019,0.287,0.072,0,0,0,0,0,0,0,0,0,0,1,0,0
11.77,0,2379,48.0,6,2019,0.309,0.623,0,1,0,0,0,0,0,0,0,0,0,0,0
10.5,1,20328,33.0,5,2019,0.417,0.686,1,0,0,0,0,0,0,0,0,0,0,0,0
872.07,1,18760,87.0,6,2020,0.721,0.155,0,0,0,0,0,0,0,0,0,0,1,0,0
936.55,1,186140,53.0,1,2020,0.5,0.922,0,0,0,0,0,0,0,0,0,0,1,0,0
93.24,0,5895,44.0,10,2019,0.15,0.459,0,0,0,0,0,1,0,0,0,0,0,0,0
23.69,0,14871,45.0,7,2019,0.59,0.927,0,0,0,0,0,0,0,0,0,1,0,0,0
42.55,1,1312,64.0,12,2019,0.279,0.623,0,0,0,0,0,0,1,0,0,0,0,0,0
1117.76,0,230,22.0,10,2019,0.367,0.569,0,0,0,0,0,0,0,0,0,0,1,0,0
356.49,1,782,38.0,3,2020,0.403,0.586,0,0,0,1,0,0,0,0,0,0,0,0,0
51.56,0,466,64.0,6,2019,0.507,0.891,0,0,0,0,0,0,0,0,0,1,0,0,0
7.92,0,2644,36.0,6,2020,0.125,0.557,0,0,0,0,0,0,0,1,0,0,0,0,0
1145.9,1,111772,56.0,5,2019,0.168,0.579,0,0,0,0,0,0,0,0,0,0,0,1,0
178.46,0,14871,46.0,4,2020,0.551,0.162,0,0,0,1,0,0,0,0,0,0,0,0,0
56.57,0,4913,53.0,1,2020,0.223,0.279,0,0,0,0,0,0,1,0,0,0,0,0,0
899.68,1,1302,43.0,3,2020,0.486,0.552,0,0,0,0,0,0,0,0,0,0,1,0,0
900.8,0,4424,58.0,9,2019,0.507,0.092,0,0,0,0,0,0,0,1,0,0,0,0,0
308.25,1,2142,42.0,4,2019,0.311,0.922,0,0,0,1,0,0,0,0,0,0,0,0,0
872.04,1,67858,24.0,7,2019,0.871,0.249,0,0,0,0,0,0,0,0,0,0,0,1,0
761.08,0,917,24.0,2,2020,0.615,0.547,0,0,0,0,0,0,0,1,0,0,0,0,0
291.92,0,13061,61.0,6,2020,0.155,0.32,0,0,0,1,0,0,0,0,0,0,0,0,0
29.05,0,34496,48.0,6,2019,0.965,0.031,0,0,0,0,0,0,1,0,0,0,0,0,0
89.79,0,1334,33.0,1,2020,0.787,0.31,0,0,0,1,0,0,0,0,0,0,0,0,0
136.48,0,6508,37.0,2,2019,0.5,0.505,0,0,0,0,0,0,0,1,0,0,0,0,0
19.8,0,399,41.0,2,2019,0.306,0.968,0,0,0,0,1,0,0,0,0,0,0,0,0
347.31,1,341043,30.0,5,2019,0.358,0.338,0,0,0,1,0,0,0,0,0,0,0,0,0
